id,name,team,opponent,event_start,position,salary
Mv5aLcnX86bjZaa2ms87A1SdYdZd,Terrence Magee,MEM,SD,20:00 2019-03-02,RB,3400
Mg89OyTmItplfDaiI18qnQn6A-Kr,Brandon Barnes,MEM,SD,20:00 2019-03-02,TE,4000
Mg8t9oQKqwdsKIyXSmqRSW_X70cM,Devin Lucien,MEM,SD,20:00 2019-03-02,WR,4300
MgxG_MZnCIzQe61Rs-52kwgWmlWe,Colin Jeter,MEM,SD,20:00 2019-03-02,TE,3000
MhRTrUtStQOpZRmQASCkBgV0fhIJ,Reece Horn,MEM,SD,20:00 2019-03-02,WR,4800
MgScDthiAkbMTa0nRqP2xaxVF5BI,Kyle Lewis,SD,MEM,20:00 2019-03-02,WR,3000
MvqJnkN5sh8Byg8HsPF622BBTKGd,Bishop Sankey,SD,MEM,20:00 2019-03-02,RB,3000
Mvj-Md_UANIB0mUeSN6xIge4-xEg,Laquvionte Gonzalez,SD,MEM,20:00 2019-03-02,WR,3400
MvRhbzA3GEwC-zxSrwZWFZV76v8-,Kayaune Ross,MEM,SD,20:00 2019-03-02,WR,3000
MvEvRFFI39o_zKhDxJObMb9OAJA5,Fabian Guerra,MEM,SD,20:00 2019-03-02,WR,3000
MvZ6gLtpamosPsiiexXMnTl1DlPa,Christian Briggs,MEM,SD,20:00 2019-03-02,WR,3000
MvTT4xOoMN8rnyOaC30nCg5GEUA7,Larry Donnell,MEM,SD,20:00 2019-03-02,TE,3000
Mul2mvkoQSqrfJpTvU04gOWesuV-,Cordon Moog,MEM,SD,20:00 2019-03-02,RB,3000
Mt8qaE2AsIDmodlxS6QH8H-BvJsU,Ryan Mallet,MEM,SD,20:00 2019-03-02,QB,5000
MslD5In5tqTq-Wa_R1hyVprcNKb6,Christian Hackenberg,MEM,SD,20:00 2019-03-02,QB,5000
MtSJTnGpkivopNJBMTr_0CszuGay,Darryl Richardson,MEM,SD,20:00 2019-03-02,TE,3000
MtF3S8heBWTIt-sqIhfmnCuWqGBm,Drew Morgan,MEM,SD,20:00 2019-03-02,WR,3000
MoMLwv0BMkB3spUFMbLxO_bsFEQ3,Sherman Badie,MEM,SD,20:00 2019-03-02,RB,4500
MsSW7k2bvNdN0P0l5GxNqN339QSX,Anthony Manzo-Lewis,MEM,SD,20:00 2019-03-02,RB,3000
MrshtMHFri_zur-OJxJEINLtw3FP,Isaiah Burse,SD,MEM,20:00 2019-03-02,WR,3000
MtpaAkW1xD2OB6d8qJ8wyp5wSx5_,Nelson Spruce,SD,MEM,20:00 2019-03-02,WR,6000
MtTXt5qR6aXBn7AhYtdhdMbDZTQu,Javontee Herndon,MEM,SD,20:00 2019-03-02,WR,3000
Mqbg-4ckUMP8u12vO9plCn3aZdaT,Justin Hunt,MEM,SD,20:00 2019-03-02,WR,3000
Mqs-U1gQrf9_eTiz3LS8GR68hjsZ,Ja'Quan Gardner,SD,MEM,20:00 2019-03-02,RB,7000
MqG8mv-O0WxG7Ys9a-TXLeAlpKl4,Gary McKnight,SD,MEM,20:00 2019-03-02,WR,3000
MmdTzyAXr_06YKM9MvkpiX6Pysbd,Jalin Marshall,ORL,SL,16:00 2019-03-02,WR,5600
MgL4D_RHJ9sR9_cgr7jc_wknKh73,Sam Mobley,SL,ORL,16:00 2019-03-02,WR,3200
MhUElmUUm5ItoKzS_lLIuWNenhRM,De'Mornay Pierson-El,SL,ORL,16:00 2019-03-02,WR,6200
MiSSZT8KHTyWVc1bPk3q0eGMfHjP,Keith Jr. Rucker,SL,ORL,16:00 2019-03-02,RB,3000
MlYzDqVVZOyS3fLGj3pNzAu73A-J,Aaron Duckworth,SL,ORL,16:00 2019-03-02,RB,3000
Mkc9kzRcckURCNXUWL-BkPIv-4il,Frankie Hammond,ORL,SL,16:00 2019-03-02,WR,3000
MlV-02inUXrsEEpYRJOewDTYBKEj,Ishmael Hyman,ORL,SL,16:00 2019-03-02,WR,3000
Mmmqlsepsal_J3NtkYLJF8G3nqSq,Stephen Morris,ORL,SL,16:00 2019-03-02,QB,5000
MoMskxw0NVnEJyzzdBGN1Ktv5iPx,Nick Stevens,SL,ORL,16:00 2019-03-02,QB,5000
MoIfI6pzRT6PEupCPEz5uDPNSp9E,Joel Bouagnon,SL,ORL,16:00 2019-03-02,RB,5400
Mop_drX-yj7HIefEAlUHoDVCH_iA,Matt Asiata,SL,ORL,16:00 2019-03-02,RB,3000
Moi9AWTLwLF-WmHNRk8tzww8hRT8,Scott Orndoff,ORL,SL,16:00 2019-03-02,TE,3800
MoeMfNlZEYBPr7ka0PjOdeR7HMP4,Freddie Stevenson,ORL,SL,16:00 2019-03-02,RB,3000
Mod3ITzCEzVq2YrkIKTVKWI4zUeO,Tyler Hoppes,SL,ORL,16:00 2019-03-02,TE,3000
MnvL6-GbEKvM2KNii88YtoXpeeCF,Jordan Leslie,SL,ORL,16:00 2019-03-02,WR,3000
MoMrGcVxY9-wFwve2Zt5mI2-zP6U,Marvin Bracy-Williams Jr.,ORL,SL,16:00 2019-03-02,WR,3000
